Title,Category
내년에 거지 가을 올라가면 내가 더 빡칠듯,LOTTE
갑자기 패고싶어진다,LOTTE
근데 고척돔 임대 연간   억 넘는데,LOTTE
야구를 떠나서 스포츠 프로리그에 키움 같은 컨셉인 팀이 있냐 ,LOTTE
문득 갑자기 존나패고싶네,LOTTE
좆크보는 진짜 거지 제재 안하나,LOTTE
    년 가장 기억에 남는 인터넷 이슈는 ,LOTTE
키움은 근데 운영 이렇게 할거면 걍 해체하는게 맞지않나,LOTTE
사직동 은근 좁은거같음,LOTTE
  위무시하지마아 쥐새키들 이번에 뽑은애 물건이더라,LOTTE
유돈노전끌어안고 낭만찾기    팀 갈아엎고 리빌딩하기   ,LOTTE
곽도규 정해영 조상우,LOTTE
우리 내년에 가을 갈수있겠냐  ,LOTTE
셀캡으로 들어가지도 않는   억 주고 조상우 영입    ,LOTTE
조상우 트레이드 윈윈이냐 ,LOTTE
홍어 입장에선 버스  대 주고 조상우 얻은거임,LOTTE
아니 유방남 내년 개막부터 뛸 수 있긴 함 ,LOTTE
겆  우리  군 투수진인데 진지하게 너네 아는 애들 몇명 있음 ,LOTTE
임기영은 얼마를 쳐부른거임 ,LOTTE
영남은 왜 판단력이 떨어지노 ,LOTTE
그냥  라  라     억 으로 조상우 데꼬온거임,LOTTE
조상우    몇년남음 ,LOTTE
좆크보 불펜 원탑 홍 맞지 ,LOTTE
여기 버튼이 있습니다 ,LOTTE
송성문 우리가 사오면 안되나 ,LOTTE
방구석백수가 주가떨어진다고 이재용 걱정하는꼴   ,LOTTE
조상우 개꿀로 가져온거같은데,LOTTE
심재학 일 개잘하네,LOTTE
이거는 홍어가 이득인거 같은데,LOTTE
임기영 리코라서 보나마나 큰돈 쳐불렀겠지    ,LOTTE
거지는 그냥 해체해야지     ,LOTTE
그럼 임기영만 망한거네,LOTTE
아니   개팀중에  번째만하라는게어려워 ,LOTTE
꼴데랑 똥칰이 그래도 거지보단 오만배는 나음,LOTTE
올해 칩은 어린 선수들 아파도 경기 계속 뛰게하고,LOTTE
똥칰이랑 이팀만 그냥 동떨어진구단같음,LOTTE
이분한테 감사하게 생각한다,LOTTE
걍 겆이 일반적으로 이득보는 트레이드네   ,LOTTE
내년 칩 성적 떨어질거다,LOTTE
그래도 이분이 윤고나황 있게 만들어주셔서 감사하게 생각한다,LOTTE
아니 시팔 돈내고 트레이드해오는것만큼 편한게 어딨어  ,LOTTE
겆 내년 투수진,LOTTE
겆 이러면 송성문도 안 잡나 ,LOTTE
현승이 이제    보내준다   ,LOTTE
목나경  땀 돈으로 사라면 사냐,LOTTE
겆 저러고  년안에 가을가면 진짜 야구 끊는다,LOTTE
홍어 내년도 달리려고 저러네,LOTTE
응 우리도 윤고나황있어,LOTTE
조상우 트레이드 홍어가 손해가 아닌이유 적어봄,LOTTE
임기영이나사자,LOTTE
홍어가 지리는 게 김태형까지 뽑고 우승한거임     ,LOTTE
만약 빚전드 무응찰뜨면 바로 트레이드되냐     ,LOTTE
홍어가 최근 몇년간 드랩으로 수집한 어린선수들,LOTTE
   강백호 기아 가겠노,LOTTE
이제 뉴스에서 햄버거 가게라고 하네,LOTTE
부산 롯데타워,LOTTE
백퍼 강백호도 홍어가살걸 ,LOTTE
    년 가장 기억에 남는 인터넷 이슈는 ,LOTTE
롯데랑 기아랑 프런트 학력 수준이 많이 차이남  ,LOTTE
똥칰도 신구장에서 하는데 롯데 가오가 있지,LOTTE
내년 기대감 존나없으니 비시즌 정떡갤이지  ,LOTTE
계엄 선포해서 좆크보 물흐리는  개구단 해체해야함,LOTTE
홍어가  라 줄수있는게  라라도  번째순서라 가능한거임,LOTTE
윤동희   훈련소 밥이 맛있었다,LOTTE
아무리 생각해도 안지현이 제일 예쁜 듯,LOTTE
진짜 홍이랑 비교하면 이팀부터 해체하는게 맞음,LOTTE
상위팀 전부 다 보강하는데 이 병신 등팀은 하는게 없놐   ,LOTTE
홍어   만원도 아껴쓰는 부잣집 도련님,LOTTE
키움은 진짜 해체가 맞다 저 악질구단,LOTTE
홍어가 주저없이  라 내줄수 있는 이유,LOTTE
한현희    조상우,LOTTE
병신아  번째가 무슨의미가 있냐,LOTTE
홍어  틀드 과감하네    ,LOTTE
미친년아 기아니까  라 준거지,LOTTE
이팀은 할수있는게없음 지금,LOTTE
조상우 트레이드 홍어가 개이득인 이유,LOTTE
솔직히 개꼴데    라운드면 줄 만한데,LOTTE
근데 내년 신인풀 좋은데,LOTTE
조상우 얘기 나오던 지방팀 칩 아니었누,LOTTE
박준혁 이 개병신새기   ,LOTTE
이 팀 트레이드 진행중,LOTTE
내년 야구 안봐도 순위 다나온거아니냐 ,LOTTE
근데 거지도급하긴하지   ,LOTTE
기아도 장사 잘했는데 키움도 잘함,LOTTE
홍어는 왜 조상우 영입한걸까,LOTTE
저게 왜 이득임 ,LOTTE
갸형님이랑 비교하니까 우리 팀 너무 초라하네,LOTTE
홍어는   억으로 조상우 산 셈이네,LOTTE
홍어 조상우 틀드 뭔데        ,LOTTE
기아    괜히    명문팀이 아니면 개추,LOTTE
조상우 트레이드 보니 이 분 생각남    ,LOTTE
조상우는 왜 구속 떨어짐 ,LOTTE
오랫만에 좆같은거 생각나서 찾아보니,LOTTE
근데  시가 조상우 꼭 필요하냐 ,LOTTE
쪼잔한 박준혁하고는 차원이 다른 횡보네,LOTTE
홍어가 부럽다,LOTTE
아 그냥 홍어가 존나부럽다,LOTTE
이팀이 저트레이드했으면 개쌍욕했을텐데,LOTTE
육성을 꼭 해야함 ,LOTTE
 라를 태우노   ,LOTTE
반미주의자 아이유 소속사를 중국 자본이 지배   ,LOTTE
나만 지명권 좆도 의미 없다 생각하냐     ,LOTTE
이팀이 저트레이드했으면 욕먹었겠지 ,LOTTE
홍어 시바 틀드 존나 잘했노    ,LOTTE
홍어가 장사를 잘하네 지명권   ,LOTTE
홍어가 장사 잘한거 같은데 홍갤은 난리부르스네,LOTTE
솔직히 홍어 개이득 같음 말만   지   번째 지명권인데,LOTTE
     헛웃음 나오네 시발          ,LOTTE
    년 가장 기억에 남는 인터넷 이슈는 ,LOTTE
홍어는 김도영 있는동안 우승 몇번은 더하려고 하나보네,LOTTE
걍 홍어가 구단운영을 존나게 잘하는거같다,LOTTE
거지는 마무리 누가 볼려나,LOTTE
비  다년 하려고 그러나,LOTTE
조상우가 박동원보다 비싼게 맞냐 ,LOTTE
조상우 장기계약하려나 내년끝나고퐈인데,LOTTE
오해원 개그부리는 얼굴,LOTTE
홍어는 전체  번이라 부담없이틀드했네,LOTTE
조상우 내년에   임  ,LOTTE
조상우 홍어행       시발 조건 존나 싸네,LOTTE
내년 시즌 초반에 왠지 임마가 존나 잘할거 같음,LOTTE
조상우 트레이드     ,LOTTE
와 잭 로그가 돡으로간다고 ,LOTTE
김원중 인물봐라  ,LOTTE
좆쥐 빗자루 아저씨 이새끼 진짜 존나 추한새끼네    ,LOTTE
각팀별 최근 년  차  라  지명자 누적 전쟁합계,LOTTE
시뻘중 더그아웃 매거진 찍었나보네,LOTTE
칩 김영웅     고승민 손성빈  라,LOTTE
펨코펌   년대 용병     합계 순위 정민철 손혁의 위엄 ,LOTTE
김원중이 들고있는 종이에 써있는거       ,LOTTE
칩  니네가 강민호 좋아했던 이유를 알았다,LOTTE
김상진 코치가 이영미기자 유튜브에서,LOTTE
야구선수들은  군대 현역가면 군생활  잘하냐,LOTTE
롯데 자이언츠 유니폼의 지향점,LOTTE
예전 여성 아나운서중 김경란이라고 있나,LOTTE
각팀별 최근 년  라  차 지명자 누적 전쟁합계,LOTTE
꼴니폼 할인 언제까지함 ,LOTTE
윤동희 훈련 수료    ,LOTTE
돡 새 용투 와꾸    ,LOTTE
자갈치역에서 타는 사람,LOTTE
두산 잭로그    ,LOTTE
최홍라  이재현이랑 섹스 떴을까,LOTTE
최홍라 얘는 발랑까졌던데,LOTTE
롯도영 유격수로 오면 좋겠다,LOTTE
데이비슨보다 로그가 더 나은데,LOTTE
목나경  땀 많은 편이지  ,LOTTE
  언급인물끼리 트레이드,LOTTE
역대 대통령 객관적으로 보면,LOTTE
이영미 셀픽쇼에 김상진 인터뷰했네,LOTTE
일본 롯데리아 망함 ,LOTTE
남친이 자기잦털 왁싱해달라고 하던데    할때 더좋냐,LOTTE
안산 상록수역앞 롯데리아 성지됐노    ,LOTTE
근데 짭찬은 이상하게 비호감임,LOTTE
크보 거지 형제 차이,LOTTE
커피가 그래도 생각있네,LOTTE
지금 난   번째,LOTTE
상무 간 정대선 근황,LOTTE
롯데 건설현장 올스톱 기사 뭐노,LOTTE
아 근데 왜 정규 홈 어웨이 유니폼은 손이 안가지,LOTTE
접 거지들아 형 왔다 인사박아라,LOTTE
    년 가장 기억에 남는 인터넷 이슈는 ,LOTTE
우리 반발계수 바꼈나 ,LOTTE
최원태 왔으면 좆될뻔했네,LOTTE
동성친구 사귈때 질문,LOTTE
유니폼 또 바꾸냐     뭐야 아 돈 아깝네 갑자기,LOTTE
점심 꼴갤 화력보자,LOTTE
컴프야 랜덤뽑기 운빨지리노,LOTTE
구장은 냄새남 성적은 밑바닥 기업은 거지 팬은 미개인,LOTTE
좌완용병들이 득실득실한데,LOTTE
이게 맞냐 ,LOTTE
돡 용투 로그 반즈삘인데   ,LOTTE
노쇠화 됐다던 강민호는 날아다니고,LOTTE
네이트판에서 윤동희 김도영 얼빠들 싸움남  ,LOTTE
  세 이요원 근황       ,LOTTE
이재명 대통령 되고 노재팬이나 했으면 좋겠다,LOTTE
니네 김태형 감독이면    선발 수비는 어떻게 하지 않겠냐,LOTTE
올해 홈니폼 살까 고민중인데,LOTTE
박기량은  사생활 다 보여주고,LOTTE
딸배가 장타 쳤는데 앞에 똥차있어서 막힐때도 있음 ,LOTTE
파주시 돔구장 추진     ,LOTTE
한덕수 할배   최강이네,LOTTE
미스프랑스 우승자,LOTTE
부산아가씨들은 보통 이런 서울남자 좋아할까요 ,LOTTE
허일도 잘 가르친다던데,LOTTE
황딸배 똑딱이라서 혐오하는새끼들은 현실감각이 없는거지  ,LOTTE
윤동희 전역 소감 남겼,LOTTE
유강남도 양의지처럼 포수반 지타반 출장시켜가면서 관리해줘야지,LOTTE
와 근데    양현종 단년계약했을때 옵션달성 다 못했었다네    ,LOTTE
홍  형들 최원태한테 오퍼한거보면 돈이 없는건 아닌거같은데  ,LOTTE
꼴데도 최원태 오퍼했었다는데 사실이면 놓친게 다행인듯   ,LOTTE
개방남 내년에 포수 뛸 수 있음 ,LOTTE
윤동희 전역함    ,LOTTE
벌써부터 딸배까는거 보니까 올해는 국대 가겠노   ,LOTTE
오늘은 황딸배 생일    ,LOTTE
개념보니까 황성빈은 어떻게 국대갈 생각을하냐,LOTTE
그냥 이건 무조건임 내년 개막전 수원이다,LOTTE
틀딱이 많은거냐 손성빈 깔 때만 틀딱되는거냐 ,LOTTE
인스타에 올라온건데 미친거 같네     ,LOTTE
치어들도 겨털 소중이털관리함 ,LOTTE
매크로말고 진짜 꼴붕이 얼마나 있음 ,LOTTE
허일 찾아간 노진구      ,LOTTE
박기량  이 팀장 이냐  목나경이 팀장 이냐,LOTTE
임창용 넘는 사이드암은 언제 나오냐,LOTTE
시력보호안경 효과있냐  ,LOTTE
솔직히 시발 불펜 조금만 더 사람이였으면,LOTTE
아무리 비시즌이라도 리젠 이정도는 아니었는데,LOTTE
광역시 순위 이거 맞음 ,LOTTE
   이거 학대같냐 ,LOTTE
임마 노검 닮았노,LOTTE
성빈아 생일축하해,LOTTE
      불펜이닝,LOTTE
    년 가장 기억에 남는 인터넷 이슈는 ,LOTTE
오늘 이분 생일임,LOTTE
   가 꼴갤 왜 망했냐고 묻는건 진짜 양심 없노    ,LOTTE
유니폼 디자인 내년에 바뀜 ,LOTTE
오늘 이분 생일이다 ,LOTTE
이게 벌써   년    년전이노,LOTTE
최수종 형님 커리어가 그냥 무쳤네,LOTTE
강민호 거르고 이지영 거르고 김태군 거르고 박동원 거르고,LOTTE
센세에이어 뉴진스까지 화풀이 대상으로 삼는 틀뚜기들,LOTTE
군사독재 향수있는 좆틀딱 아메바들 지금 정신줄 나간듯,LOTTE
꼴붕이들 여론조사 들어갑니다,LOTTE
나승엽  루 불가임 ,LOTTE
롯데   년 안에 우승 하겠냐,LOTTE
닉   에               통피 중 가장 문제가 많음,LOTTE
부산직할시 시절 동래구 지역 말곤 다 버러지라 보면 된다,LOTTE
너희는 점집 이야기 믿냐  ,LOTTE
빨갱이들 잡을라고 계엄령 선포한게 죄임  ,LOTTE
손성빈 안티들 날조가 일상이노    ,LOTTE
  대 대기업  선호도,LOTTE
칰  여기 계엄치킨버거 하나욬         ,LOTTE
아이유    블랙핑크 누가 더 좋냐 ,LOTTE
나인저미인데 마저미  부저미 싸우면 누가이김 ,LOTTE
손성빈한테 방망이 기대하는 애들은 뭘보고 그럼 ,LOTTE
머고 이강인 볼거라고 어제 일찍자고 좀 전에 일어나서,LOTTE
꼴데 유니폼 떨이한다고 샀는데 자이언츠 매각되면 우야노,LOTTE
나균안 이 사람이 진짜 보자보자하니까  ,LOTTE
 황 엣         압늊릇블릿엔큗벰,LOTTE
김민석 여전히 롯데 그리워하노  ,LOTTE
스머프가 어센틱이랑 프페랑 색이 다르노,LOTTE
   김도영  강민호 선배한테 협박 당해,LOTTE
에스파     넘사      아이브 르세라핌 뉴진스 잡돌,LOTTE
그래서 우리 개막 잠실이냐  ,LOTTE
트리플에스 윤서연 정도면 예쁜거임 ,LOTTE
좆도규 씨발람,LOTTE
야구도 국가대항전 재밌는데,LOTTE
싸움순위  프로야구편 ,LOTTE
난 아직도 부산엑스포가 어이 없음 ,LOTTE
이팀에서 호타준족 하면 먼저 떠오르는 이미지가 누구냐,LOTTE
너네가 쥐보다 총액 높게 최원태한테 제시했다 까였다며,LOTTE
근데    개꼴데 진짜 부도나냐 ,LOTTE
성민규 이 개자슥이거,LOTTE
재매이햄은 권력욕심이 너무 많았던거 같음,LOTTE
진지하게 고승민이랑 만나려면 어케해야함 ,LOTTE
이시발 똥칰련들은,LOTTE
고승민 유니폼 살라했는데,LOTTE
유니폼 사이즈 질문,LOTTE
아빠차  클인데  클 요새 인식 안좋아졌다는데 맞냐,LOTTE
꼴데에서 뉴진스 소송 안 거나 ,LOTTE
오랜만에 이 분 보고싶네,LOTTE
근데 전트란이 뭔드립임 ,LOTTE
진짜 내년에 개쳐꼬라박을거 같은 느낌이 듬,LOTTE
    년 가장 기억에 남는 인터넷 이슈는 ,LOTTE
치어리더 조연주 근황,LOTTE
윤종신 김이나 좁밥년놈들이 탄핵 설치는게 가짢은 이유   ,LOTTE
내 생각에 한국인 투수     는 송진우 아님 ,LOTTE
자티비 얼라들 시투하는 영상,LOTTE
  개구단 통산     순위     ,LOTTE
꼴갤 글리젠 개쳐망한 이유가 뭐냐 ,LOTTE
한국 투수 고트는 누구냐,LOTTE
나 작년에 고등학교 체육쌤이 롯데  군선수셨는데  ,LOTTE
에스파     넘사      아이브 르세라핌 뉴진스 잡돌,LOTTE
재매이햄   헤어스타일   근황     ,LOTTE
속보  내년부터 대전에도 응원단 파견 모의중,LOTTE
우리 갤 옮겼음   ,LOTTE
똥칰 새구장     지었다네,LOTTE
 월의 크리스마스,LOTTE
삼 빨리 좆데와 붙고싶어,LOTTE
바다가 이쁘냐 밀니폼이 이쁘냐 ,LOTTE
롯데건설 진짜로 망했네       ,LOTTE
여기반응보고 대통령선거 이재명 찍기로 결심함,LOTTE
아니 시발 류현진 박찬호 이논리면,LOTTE
바다유니폼 존나안팔아서 걍 올드프페삿다   ,LOTTE
롯데 선수들 타는 차량     ,LOTTE
 꼴갤공지       성탄절 대비 예배 시작하겠습니다,LOTTE
총액 더 높게 불렀는데 꼴원태 뺏겼다며     개병신팀이네 진짜  ,LOTTE
정떡이나 돌리니까 갤이 쳐망하지,LOTTE
손성빈 이번시즌부터 차 사서 차로 출퇴근 하더라,LOTTE
꼴원태 찌른거보니 또 유망주 팔아서,LOTTE
롯데 일본에서 장사안됨  ,LOTTE
꼴원태 아쉬우면 개추,LOTTE
부산에서 윤카 지지율 떡상     ,LOTTE
당근에서 노트북 팔다가 사기 당할뻔  ,LOTTE
찢 대통 될거같음 ,LOTTE
내년 개막전 누구일거 같음 ,LOTTE
야구 보고싶어지는 짤,LOTTE
내년예상순위,LOTTE
올해 도파민 뭐가 더 우위임 ,LOTTE
홍  시발년들아 너네 꼴찬호 살수있네 샐캡,LOTTE
덕천살기어떠냐 ,LOTTE
여기서 낚시하면 금방 잡힌다는 장소,LOTTE
탄핵좀비   그럼 중국인은 다 입국금지냐          ,LOTTE
게이리그 팬들 수준보소  ,LOTTE
다른팀들 미국 호주갈때 대만     ,LOTTE
요즘 동네에 밤에 뛰댕기는 사람들 생겨남,LOTTE
다들 느끼고 있는것 같네,LOTTE
갤 살리는 방법,LOTTE
갤 개처망했노             ,LOTTE
근데 축구는 국가대항전이 제일 재밌음,LOTTE
오늘도 일찍 자야지 새벽에 이강인 볼라믄,LOTTE
내년에 꼴데 겆이보다 못하면 우짜냐 ,LOTTE
어저미들이 웃기는점,LOTTE
이팀이 장필준 심창민 주워봤자,LOTTE
    년 가장 기억에 남는 인터넷 이슈는 ,LOTTE
부산 엑스포 지원해주던 광주    사우디 응원하던 대구,LOTTE
타  현재의 롯데 모든 화제성이 성민규 하나에 정리 아님 ,LOTTE
솔직히 이말 맞지않냐 ,LOTTE
여기 고소 하겠네 국힘당 해산까지도 가능      ,LOTTE
사자성어,LOTTE
이거보고 의문점  ,LOTTE
팩트는 이명박근혜 시절이 국민 행복 시대가 맞다는거임,LOTTE
왜 부산급식들은  통궈급식보다   공부못함 ,LOTTE
문재앙시절 댓글보는거 개재밌었는데,LOTTE
다시보는 찢재명이된 이유    ,LOTTE
문재인은 일베 보수꼴통들의 마녀사냥이였지,LOTTE
여기서 가장 좋아하는 가수는 누구라고 생각하냐 ,LOTTE
미친 뜰딱년들 여기서 똥싸고있네,LOTTE
이것도있다        ,LOTTE
멜젓 찍어먹는거,LOTTE
쥐 부산 서면에 존예녀 많냐  ,LOTTE
역시 경제는 보수,LOTTE
여친과   할때면 노팬티차림으로 오는데 이유가 뭐냐,LOTTE
문재앙 그는누구인가 ,LOTTE
문재앙 등판하자마자 부산 민주당 후보들 싹 쓸려나감,LOTTE
        차단했으면 개추,LOTTE
문재앙 토론방식           ,LOTTE
